filename;part;chroma_stft;rmse;spectral_centroid;spectral_bandwidth;rolloff;zero_crossing_rate;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;label
v_PSB - Before (12RDJD 6431 C1).wav;part_12;0.069134675;0.6155752;3156.525218388756;3688.9145092568288;6804.4921875;182.15478515625;-206.54889;119.610275;-39.938873;33.44624;-4.3263474;27.316555;0.8622538;20.343037;0.28884518;11.37446;-0.22311497;8.231043;-0.63870627;3.0107238;2.3819613;1.854398;-0.68658745;2.291297;1.8429875;-0.0644024;33
v_PSB - Before (12RDJD 6431 C1).wav;part_13;0.06843136;0.6660794;2548.9332701256862;3323.712030537925;5167.96875;113.51611328125;-243.45282;124.947235;-38.14776;26.38018;0.30254316;27.048504;6.6326675;18.722523;4.5458775;12.264595;4.7272677;9.391089;1.3050804;4.0083494;6.0938644;4.602845;2.008822;4.2274284;4.4084663;3.083675;33
v_PSB - Before (12RDJD 6431 C2).wav;part_0;0.035757378;0.58164096;2240.5926102948033;2743.997561519042;3940.576171875;122.6806640625;-362.24728;127.09282;-19.535942;9.528221;16.341877;19.534931;8.329058;17.939377;12.834978;7.065299;4.7326474;6.186055;2.0920882;3.9968834;5.756341;-0.7702209;-0.8532493;3.091368;4.8830447;2.1469588;34
v_PSB - Before (12RDJD 6431 C2).wav;part_1;0.07951516;0.6077643;2832.2302147013397;3587.5822429987684;6050.830078125;147.22265625;-238.3584;116.3961;-33.923523;30.119076;7.9356966;36.28811;-6.082514;24.26174;8.574322;9.353277;6.525775;9.326178;-0.1770494;9.278406;15.37611;2.4386458;-5.35873;2.9384308;9.976979;3.803462;34
v_PSB - Before (12RDJD 6431 C2).wav;part_2;0.08493717;0.56602514;2544.115976798205;2976.4415404824003;4263.57421875;156.61962890625;-255.17725;122.05664;-37.97863;33.47711;12.383241;27.984158;0.7803887;24.446316;10.945503;10.547583;6.233777;8.846851;-0.69781387;5.7353916;9.31635;0.47796306;-2.7878582;5.614128;7.7187276;1.6380057;34
v_PSB - Before (12RDJD 6431 C2).wav;part_3;0.11443063;0.6182872;2599.664140946106;3604.120949834978;6136.962890625;113.5625;-225.88326;120.55663;-25.399199;40.66571;-0.983936;31.057537;8.680468;26.84599;2.6142292;8.01714;5.924725;11.463013;5.3582697;5.1661777;5.267912;5.050396;2.562695;3.2524405;5.7723856;3.4021153;34
v_PSB - Before (12RDJD 6431 C2).wav;part_4;0.033590216;0.29715246;1811.2177337168448;2105.7372035674985;3208.447265625;153.330078125;-317.40298;143.28305;-34.167328;-6.9276733;0.9583843;-13.317444;-10.943004;-8.666746;-10.544674;-6.1141977;-6.7349358;-3.987495;-2.3466487;-0.74392605;1.9760553;3.509404;5.7618265;7.1223564;7.7105484;5.2746906;34
v_PSB - Before (12RDJD 6431 C2).wav;part_5;0.04408897;0.22628675;3159.830106895586;3745.12096562989;7127.490234375;230.142578125;-225.79123;124.43588;-33.20975;8.1268835;-23.104416;13.733976;-12.007746;7.1415663;-4.8462768;-0.2022692;-5.973251;0.939211;-1.0022895;2.4399395;1.4535421;1.706669;4.087052;7.529454;7.8479505;3.1477654;34
v_PSB - Before (12RDJD 6431 C2).wav;part_6;0.08606071;0.47093058;2999.7443732869037;3674.5796748002895;6632.2265625;182.55126953125;-200.48143;118.342316;-34.599518;36.794632;-2.5878592;27.904804;-3.4506407;21.754921;2.6045883;6.8067207;4.02243;7.6519203;0.12365341;3.8529663;5.922243;3.542705;0.104022026;5.5568943;6.1694064;2.8896108;34
v_PSB - Before (12RDJD 6431 C2).wav;part_7;0.11265744;0.6349411;2561.3360657997127;3481.6965576137936;5727.83203125;125.81689453125;-239.28151;115.5788;-35.286682;40.540764;13.1258335;34.41359;2.5102513;26.180351;11.427181;10.691763;7.3997574;7.824089;2.3339076;8.49436;11.561837;1.7075133;-3.106614;3.449101;9.070646;3.9887116;34
v_PSB - Before (12RDJD 6431 C2).wav;part_8;0.062242422;0.5988169;2662.7071365341976;3266.1535418930453;5447.900390625;121.109375;-239.82115;124.86278;-35.087746;34.430527;7.1685095;18.203884;6.996283;17.9201;7.1165066;5.192913;7.0136547;8.760854;4.7625523;5.381237;6.6321807;4.4384985;1.749753;4.311039;6.076392;3.8374057;34
v_PSB - Before (12RDJD 6431 D).wav;part_0;0.046180032;0.5932435;1967.4506717041959;2742.26710800986;3660.64453125;116.81494140625;-336.21442;128.69196;-22.433914;11.756199;17.410385;20.386158;8.473808;18.366508;12.772997;7.9488344;4.8195925;7.0404377;2.5851722;4.856026;6.5409145;-0.33542335;-0.038191266;3.737754;5.616549;2.6869202;35
v_PSB - Before (12RDJD 6431 D).wav;part_1;0.095117025;0.58769286;3018.641815469197;3734.114417159105;6653.759765625;165.564453125;-211.73608;114.71896;-35.220406;33.34099;9.358923;38.906124;-8.664494;26.94177;4.3036814;10.498823;2.9194098;9.980451;-2.3589716;9.5025215;12.840946;2.6186695;-5.651269;3.533639;9.927017;3.575502;35
v_PSB - Before (12RDJD 6431 D).wav;part_2;0.08919504;0.5223094;2649.1657937954724;3247.8107029592243;5017.236328125;183.39013671875;-210.54321;130.2532;-28.405806;35.366604;1.482018;29.142134;-7.0013022;23.652527;-0.8313581;4.954329;4.2026;7.629002;-1.1438439;2.085579;1.5026454;-0.95235497;-3.9396224;3.2486296;7.500145;2.403875;35
v_PSB - Before (12RDJD 6431 D).wav;part_3;0.054141767;0.40991664;1921.1580104350446;2930.545279257376;3316.11328125;143.18408203125;-252.70706;159.92406;-14.207732;17.48999;0.5494725;18.938644;-9.546807;8.180806;-9.920194;0.5480288;-5.9540386;-2.6088517;-2.836944;-4.212962;-3.5891244;-3.3456244;-2.6949308;-1.6701695;0.87360287;-0.26871645;35
v_PSB - Before (12RDJD 6431 D).wav;part_4;0.095067605;0.43477058;2018.6680479003576;3069.666735928082;3757.5439453125;133.404296875;-208.65552;161.54349;-8.94965;28.845621;-9.507963;22.441784;-11.04307;11.895405;-5.6341686;3.046208;-5.6145105;3.7606688;-3.9792411;-1.6279202;-2.7333007;-1.4232788;-2.849904;-0.40332562;1.0917828;-0.29151088;35
v_PSB - Before (12RDJD 6431 D).wav;part_5;0.109665364;0.4752391;2651.6875271217737;3684.9027304797173;6126.1962890625;149.87109375;-177.2999;137.3515;-12.4990015;38.230225;-10.167536;26.96368;-8.835045;19.612576;-6.157971;7.9672823;-2.523141;7.5353346;-1.3454959;2.77204;-3.1609783;0.18655692;-2.0906386;2.4716897;3.1940904;3.6287363;35
v_PSB - Before (12RDJD 6431 D).wav;part_6;0.10722804;0.51728487;2605.447060997766;3589.6230163444525;6093.896484375;157.44482421875;-181.64812;137.30084;-14.337776;44.168907;-4.65971;30.657663;-5.2950535;18.421019;-5.2016506;6.7511797;-4.610772;4.219249;-0.6585132;2.7054815;-1.830996;1.7086844;1.015387;0.7701559;1.4480821;2.0409617;35
v_PSB - Before (12RDJD 6431 D).wav;part_7;0.10958023;0.4871022;2841.9603023732075;3690.96595253035;6438.427734375;151.04541015625;-169.97513;133.22662;-17.951153;41.15839;-10.156751;26.933903;-7.128901;20.185257;-5.367524;8.832156;-2.7524567;7.1374607;-1.5091848;3.649502;-2.082601;3.2074437;0.062428653;3.3846827;3.3858943;2.453362;35
v_PSB - Before (12RDJD 6431 D).wav;part_8;0.11825515;0.48348582;2547.3865239558772;3545.9855419037385;5813.96484375;141.59423828125;-161.76904;144.5409;-10.906143;41.341812;-10.248524;25.04649;-9.110096;19.32808;-3.9781775;7.5573626;-3.6762674;6.387723;-1.2389938;2.8583918;-2.2754908;1.270019;-0.6575587;0.40199852;0.798848;1.8309081;35
v_PSB - Before (12RDJD 6431 D).wav;part_9;0.12071845;0.4449051;3012.527643452671;3886.025036790715;7149.0234375;162.0341796875;-142.85501;133.52475;-14.155605;38.931732;-16.046513;24.23367;-11.02974;17.95795;-6.586894;4.746099;-4.532633;7.6192045;-0.9009994;3.5049937;-3.1126137;3.688323;-1.7642976;4.1983223;1.9431205;3.3004918;35
v_PSB - Before (12RDJD 6431 D).wav;part_10;0.07073866;0.29335874;2310.307795906535;3112.2927844418664;4511.2060546875;146.16455078125;-214.66217;153.47183;-20.41853;23.882246;-16.707054;11.080445;-15.226119;8.824923;-11.768181;-2.7890754;-4.775382;2.813902;-0.7775742;0.13755773;-2.2305422;1.4916737;-0.47649187;2.1461077;3.4655836;3.1091022;35
v_PSB - Before (12RDJD 6431 D).wav;part_11;0.06633294;0.23518527;3356.508971169157;3801.3327419539028;7385.888671875;217.98828125;-208.92361;114.84804;-29.756763;30.696098;-12.594957;21.744688;-4.47898;16.618397;-4.4479866;5.7909536;-3.844697;3.944395;-3.707411;0.3192796;-3.262383;-0.9266387;-0.48851752;5.28514;6.2456;5.3492427;35
v_PSB - Before (12RDJD 6431 D).wav;part_12;0.08319168;0.40311024;3084.9986136761904;3717.49073531399;6869.091796875;188.26806640625;-189.63821;127.25512;-27.95633;31.16872;-13.667555;22.162434;-5.441965;13.452606;-3.2117767;5.9416003;-1.8828921;3.6679978;-2.2563317;3.4989007;2.4303665;3.9039025;3.3560684;6.3086805;5.7601404;4.736994;35
v_PSB - Before (12RDJD 6431 D).wav;part_13;0.12223501;0.5159667;2755.039870879541;3727.5719395623305;6546.09375;134.1123046875;-160.7167;139.44284;-15.803055;37.019325;-14.588161;24.003796;-7.133167;16.079159;-3.8025312;4.7228875;-2.6465304;6.074045;-0.21463688;4.050411;-0.2504387;4.768118;2.0103884;6.306431;4.911889;4.9438906;35
v_PSB - Before (12RDJD 6431 D).wav;part_14;0.120665975;0.51023114;3211.0622923140045;3999.174795893901;7751.953125;169.54150390625;-153.70526;123.0475;-13.483399;44.20597;-10.487291;29.317986;-6.3383803;16.30418;-3.4071722;3.7014008;-4.712759;4.9924335;-1.1374272;2.6805227;-3.07257;4.646599;0.59268415;6.4785156;3.9206;5.6719546;35
v_PSB - Before (12RDJD 6431 D).wav;part_15;0.06998858;0.62158155;2925.7077534336295;3487.052913003601;5986.23046875;157.0673828125;-212.9178;119.17796;-38.191628;42.565052;7.21233;22.985332;-3.1217146;16.128017;6.1306906;8.196708;3.001155;5.853201;0.5632895;7.1271644;7.862359;3.3170247;0.68201256;5.9350185;7.7982206;3.6957202;35
v_PSB - Before (8828366 A1).wav;part_0;0.06004374;0.52593064;3488.502065736049;4649.857571751559;8850.146484375;166.3818359375;-231.21463;111.15765;15.314905;48.020325;-6.804841;16.975166;1.206631;17.407497;3.4856339;7.483674;1.2602346;9.0320015;-2.78613;3.408663;-4.0839663;3.7215574;-4.5667386;4.935673;-2.1715162;3.7892544;36
v_PSB - Before (8828366 A1).wav;part_1;0.064035594;0.53527737;3531.203264559736;4716.011549928319;8914.74609375;157.068359375;-208.82764;112.458984;18.844213;45.961243;-9.683962;16.618755;-0.46937335;16.763596;2.9770064;5.1716814;1.9257088;9.346548;-1.4173982;4.5468264;-3.265605;4.9494505;-4.585897;4.992018;-2.8262095;3.7001684;36
v_PSB - Before (8828366 A1).wav;part_2;0.06482344;0.51523316;3508.288605059446;4713.366191579244;8893.212890625;155.3896484375;-207.67435;113.64506;19.177017;44.732407;-11.179966;17.170626;-1.3457041;15.896241;2.9418378;5.5022936;1.6119604;9.537655;-1.5556561;3.6118512;-4.198434;4.726986;-4.5886936;5.3473635;-2.7188208;3.6624064;36
v_PSB - Before (8828366 A1).wav;part_3;0.06433949;0.488841;3693.243129208766;4712.635323255621;9087.01171875;174.2578125;-201.0037;111.3831;13.977501;44.104904;-10.60256;18.53994;-1.6194984;15.363126;0.95753795;5.5271883;0.5591871;7.956744;-1.6050355;3.766427;-3.914617;5.8711996;-1.5229129;6.0250783;-1.5515488;5.9243927;36
v_PSB - Before (8828366 A1).wav;part_4;0.067350745;0.48640165;3476.441911490464;4654.486859169208;8850.146484375;158.37060546875;-203.62038;116.42052;16.394604;41.240467;-13.161312;16.475185;-3.015904;16.711956;3.4685087;6.2135763;0.64106816;8.055017;-1.9201436;3.8106005;-4.4299836;4.641418;-3.9483552;4.5910487;-2.8696208;3.759881;36
v_PSB - Before (8828366 A1).wav;part_5;0.0662955;0.4889828;3370.3660780905657;4532.911211829221;8441.015625;158.0791015625;-197.82188;119.05658;10.196615;43.23265;-10.651894;15.3811455;-3.048649;15.232101;1.4870479;5.118841;1.1855811;8.433053;-1.7589871;3.9560723;-3.8738067;5.1080647;-2.7077808;6.343155;-1.3642888;4.1642265;36
v_PSB - Before (8828366 A1).wav;part_6;0.05274903;0.52301407;3134.802788119702;4400.781973755202;7838.0859375;131.8447265625;-232.59628;117.98053;11.574173;39.237816;-6.4922304;12.333113;-1.5173906;14.431822;3.6845078;4.129079;2.8944952;7.784338;0.24549785;4.0247364;-1.351869;4.19146;-1.4911385;5.725239;0.108827114;3.27351;36
v_PSB - Before (8828366 A2).wav;part_0;0.031185785;0.5845939;2132.858823700667;2716.982146111406;3875.9765625;117.64013671875;-373.43298;132.25775;-25.807755;12.23082;18.48115;19.73796;9.386988;17.378948;13.580252;6.773126;4.8253374;6.52253;2.0983503;4.6053095;5.77103;-0.44923508;-0.93220663;3.58077;5.1162596;2.6590998;37
v_PSB - Before (8828366 A2).wav;part_1;0.058770668;0.5789454;2841.0777045469376;3520.863391406774;5770.8984375;153.189453125;-259.69022;119.87198;-38.53473;32.170135;10.825745;35.177025;-4.99519;22.754852;7.358849;7.3934937;4.988806;8.39062;-1.648962;8.700449;12.645882;2.5749865;-5.7062807;3.610898;9.364195;4.0125713;37
v_PSB - Before (8828366 A2).wav;part_2;0.050914757;0.5093403;2549.717625802953;3111.3908904670598;4651.171875;170.03369140625;-259.41785;136.51196;-33.06758;36.972214;2.6556034;26.528477;-4.264037;20.341904;1.337066;2.6300697;5.107806;6.416704;-1.1689794;1.6872652;0.8627145;-1.169809;-4.371554;3.1454759;6.4408307;2.8111854;37
v_PSB - Before (8828366 A2).wav;part_3;0.03400935;0.39718276;1878.9046921192048;2858.7789905656073;3273.046875;135.1875;-299.96213;165.87442;-17.81398;18.773378;0.3594112;17.391306;-7.4970016;5.83362;-7.5509796;-1.291649;-4.78184;-3.1202164;-2.606677;-4.011989;-3.799087;-3.313673;-3.1559021;-1.6441362;0.41095006;0.06334226;37
v_PSB - Before (8828366 A2).wav;part_4;0.05760005;0.42066148;1921.7800839927772;2898.2241232213937;3509.912109375;124.52734375;-256.42133;167.44373;-13.001986;29.18407;-8.668156;19.564213;-8.01714;8.478313;-3.006639;0.39208895;-3.9526844;2.3791575;-3.4991555;-2.0637221;-3.0031383;-1.5774044;-3.2433162;-0.4257114;0.2330642;-0.03368166;37
v_PSB - Before (8828366 A2).wav;part_5;0.06662397;0.45742375;2488.955368033541;3464.91995798242;5512.5;139.9267578125;-225.71152;143.15997;-16.573334;38.322525;-9.295433;23.405645;-5.6781063;15.315971;-3.4967318;4.8478603;-0.88765234;5.6446815;-0.84882957;1.9590635;-3.3675594;-0.24745484;-2.5777426;2.3365328;2.199474;4.0547915;37
v_PSB - Before (8828366 A2).wav;part_6;0.064218014;0.502972;2431.7411679491215;3382.531433213886;5447.900390625;148.1337890625;-229.8375;144.49269;-19.219418;43.751987;-4.0338483;26.824295;-2.2881079;14.714022;-2.8613586;3.7301962;-3.1293643;2.500296;-0.24115908;1.9969721;-2.010724;1.2635992;0.46875286;0.67597187;0.7076258;2.217502;37
v_PSB - Before (8828366 A2).wav;part_7;0.06725909;0.47568923;2652.959543083919;3460.0180523348345;5749.365234375;141.49462890625;-218.12029;140.2568;-22.043566;40.728233;-9.283667;23.453537;-3.8623276;16.059834;-2.1692524;5.5361233;-0.9139093;4.959426;-1.0102463;2.8658876;-2.4117792;2.7692802;-0.579908;3.3432431;2.3654082;2.698743;37
v_PSB - Before (8828366 A2).wav;part_8;0.07192592;0.46888268;2395.876636713284;3339.354521159349;5275.634765625;133.65087890625;-210.2826;149.79242;-15.80051;41.6285;-8.751076;21.448563;-6.133831;15.185302;-1.5496182;4.6392837;-2.196751;4.7825665;-0.89092934;2.2633286;-2.5503824;1.2670588;-1.2094249;0.37871283;-0.07830948;2.2710412;37
v_PSB - Before (8828366 A2).wav;part_9;0.07424179;0.4350113;2799.583302170179;3714.13512650092;6352.294921875;148.37841796875;-191.96838;139.206;-16.986187;37.588615;-13.932139;19.906818;-7.1658754;13.318138;-3.701737;1.7059846;-2.5368035;5.7854643;-0.36198285;2.8847075;-3.4086335;3.416542;-2.043846;4.2556143;1.0118585;3.697028;37
v_PSB - Before (8828366 A2).wav;part_10;0.046899028;0.30177593;2223.105745294278;3011.0769254517445;4198.974609375;136.11767578125;-259.26855;156.94873;-23.15837;25.355389;-14.521669;9.337721;-12.526574;6.2752666;-9.024635;-4.469017;-3.6985822;1.6061532;-0.45125902;0.05645767;-2.3845663;1.7278304;-0.7042078;2.6037226;2.970625;3.320004;37
v_PSB - Before (8828366 A2).wav;part_11;0.041762844;0.21844617;3103.2282280794448;3566.777443844232;6632.2265625;203.93896484375;-258.8978;121.80154;-33.63826;30.252571;-11.601469;18.268578;-2.7543209;12.49593;-3.209075;3.294672;-2.6392953;3.736803;-3.4083486;0.05013758;-4.088846;-1.0522791;-1.2187968;5.0909157;5.5193343;6.0773697;37
v_PSB - Before (8828366 A2).wav;part_12;0.051969714;0.3573125;2958.162483844877;3540.748920809095;6373.828125;180.79638671875;-235.65063;131.5031;-33.049866;31.516397;-14.097738;19.955097;-3.2635007;11.521078;-1.2032748;4.5811357;-1.2775642;2.4521275;-2.5775633;3.2085092;1.6380734;3.5484548;2.3161082;6.0687704;5.287937;4.8209906;37
v_PSB - Before (8828366 A2).wav;part_13;0.07443969;0.5120243;2529.1985847924993;3517.5509563088035;5813.96484375;122.091796875;-212.74759;144.49597;-19.303005;36.190365;-12.846166;21.223642;-3.7143717;12.737076;-1.3004422;2.6696763;-1.2778889;4.8562174;0.24541676;4.1016097;0.082936704;4.883718;2.0194662;6.3371315;4.6517296;5.2921305;37
v_PSB - Before (8828366 A2).wav;part_14;0.074168175;0.4858848;3068.0395094764144;3876.6672841796035;7181.3232421875;160.16064453125;-196.55661;127.39006;-16.392963;42.610245;-9.57745;24.90052;-4.100924;12.226749;-1.532582;1.0291817;-3.995369;3.5034409;-1.3853834;2.1222515;-4.104202;4.686735;-0.16403612;6.656943;3.0785718;6.265251;37
v_PSB - Before (8828366 A2).wav;part_15;0.048588257;0.59837055;2841.5973007094462;3260.1197707413094;5727.83203125;161.025390625;-252.51958;126.60954;-42.84014;44.60849;5.898744;21.816883;-1.6402433;14.504767;6.8648357;6.052518;3.0727227;4.5156655;0.17730564;6.6316147;6.9320383;2.6741133;-0.21347915;5.78638;7.6273317;3.4872;37
v_PSB - Before (8828366 A3).wav;part_0;0.012871264;0.6833515;2004.4396500179016;2932.185919546564;3983.642578125;176.818359375;-431.2611;110.71161;4.9430876;35.77298;15.903962;17.86345;6.96863;13.275393;9.746859;9.716439;5.8591976;4.432522;3.1007056;3.9711127;2.468215;2.6835346;3.282415;4.7597504;3.5887685;3.6563272;38
v_PSB - Before (8828366 A3).wav;part_1;0.021950964;0.62642324;1816.5832568432231;2652.3286997298856;3617.578125;159.00830078125;-363.0171;149.69705;-0.43768752;33.272408;4.411648;11.558793;-2.6208534;10.698591;4.9321547;7.214285;5.32551;2.263358;1.0595052;4.1672344;1.5785111;3.0558443;3.7386684;3.9761639;1.4191014;3.094827;38
v_PSB - Before (8828366 A3).wav;part_2;0.050300956;0.68642324;2090.9055100975875;3408.932391544853;4478.90625;92.087890625;-312.44168;129.20752;13.697704;54.61359;4.528592;26.842655;2.5017576;17.588076;6.9984083;11.106546;5.930243;6.0040183;1.7631514;4.7104387;0.37760156;2.7093186;1.7111483;5.3400984;1.856818;1.7066703;38
v_PSB - Before (8828366 A3).wav;part_3;0.05225105;0.6767051;1832.7582048069607;3065.9843139177847;3811.376953125;89.2470703125;-315.3022;146.0553;14.272807;47.26608;6.7227535;23.798414;3.5755734;15.473129;6.839294;10.073206;5.77909;5.860838;2.2382784;3.9579432;1.2655685;2.0726879;2.0193887;5.140794;2.0363717;1.6103764;38
v_PSB - Before (8828366 A3).wav;part_4;0.05173776;0.6663182;1311.2080392399512;2297.2710301650477;2627.05078125;67.88818359375;-343.44196;169.13268;7.507217;39.238396;13.761891;17.402737;7.237791;12.126898;11.074479;8.280671;8.6604;3.601685;3.054607;4.423274;0.972939;2.2719412;2.1873999;3.8283715;0.5717293;0.052224696;38
v_PSB - Before (8828366 A3).wav;part_5;0.04966944;0.6998397;2461.9591144014535;3835.9211808110776;6632.2265625;101.95751953125;-309.09894;115.08883;11.463454;60.860615;-0.13131045;28.914143;1.9618845;15.954658;5.7833424;10.0846195;6.184092;7.362535;4.636366;5.5802245;2.6340814;3.1402857;1.1402918;5.102545;1.6506754;0.7918705;38
v_PSB - Before (8828366 A3).wav;part_6;0.052179597;0.6383929;2294.003687236865;3481.6987379197317;5857.03125;110.25;-300.55762;123.936195;4.782887;52.08944;-3.3216534;28.222706;4.9052343;16.756859;5.1738644;7.892791;5.1548796;6.1678724;2.1009974;5.9259863;6.766159;5.8598166;2.734489;4.366735;0.6793442;-1.3626751;38
v_PSB - Before (8828366 A3).wav;part_7;0.026237618;0.6226888;1634.4234866462684;2402.0711292027863;3229.98046875;137.51220703125;-391.38495;148.5654;-2.2664082;33.29858;13.237217;13.793368;4.8492613;12.784561;4.7032895;6.376729;6.196883;1.7967062;-0.14799584;3.1925187;4.903441;4.174041;4.8904905;4.0826263;1.9166052;2.1095939;38
v_PSB - Before (8828366 A3).wav;part_8;0.04805681;0.6766982;1516.6486496039538;2656.6469418718348;2993.115234375;69.35302734375;-344.04224;158.05191;7.102027;44.126003;6.707918;19.538694;3.8260844;15.464813;7.9542475;9.967449;8.868501;4.742511;1.6040945;4.342276;2.0600185;2.7255816;2.8354778;3.710997;0.5187322;1.3608998;38
v_PSB - Before (8828366 A3).wav;part_9;0.046286188;0.6725726;2104.803827985924;3373.283162069394;5372.5341796875;92.212890625;-307.55005;132.79272;5.1711135;58.853405;0.6536044;25.057863;2.0589058;14.805207;7.323308;10.035388;6.2164283;4.7305756;2.9108047;3.191042;1.1911883;1.6369195;2.797022;5.275503;2.5213332;0.8899151;38
