;Unnamed: 0;grupo;filename;part;amplitude_envelope;chroma_stft;rmse;spectral_centroid;spectral_bandwidth;rolloff;zero_crossing_rate;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;label;rmse_norm;spectral_centroid_norm;ratio;rank;parts_per_song
769;v_Future Force - What You Want (Richie Jones Club Mix).wav;4;v_Future Force - What You Want (Richie Jones Club Mix).wav;part_21;0.3943329;0.10407236;0.37890685;3438.304475039803;4130.754679134909;8188.00048828125;40.966552734375;-193.52422;123.48169;-12.556929;49.463654;0.7585791;32.109516;-4.8548217;17.03063;-6.6742525;10.0324;-0.72787744;3.9853342;-4.064549;2.4530666;0.8997017;-0.48924786;-2.71437;0.36228266;2.8008635;2.1740766;28;0.4771870930499642;0.5218210321058658;1.0935355119741854;14.0;35.0
771;v_Future Force - What You Want (Richie Jones Club Mix).wav;4;v_Future Force - What You Want (Richie Jones Club Mix).wav;part_23;0.40766907;0.11753733;0.3796168;3195.149591075555;3926.8566683476174;7455.87158203125;42.2716064453125;-151.55429;131.87448;-24.478949;36.434612;-7.6471243;28.49053;-9.810231;17.708115;-4.177038;9.923842;-3.1968246;7.0591097;-4.551867;2.1221867;-2.429073;-0.026791146;1.2381029;3.7563102;0.8617153;1.9682279;28;0.4789698604951515;0.44969779008818084;0.9388853603925941;20.0;35.0
772;v_Future Force - What You Want (Richie Jones Club Mix).wav;4;v_Future Force - What You Want (Richie Jones Club Mix).wav;part_24;0.40193176;0.11264637;0.3112979;3097.409057561414;3896.484365285828;7224.3896484375;41.20703125;-169.62448;130.55045;-20.368065;37.86651;-3.904767;31.53193;-8.303017;15.963773;-4.3106923;9.849488;-4.7906904;4.477026;-5.2108335;1.6159083;-1.6715425;1.4153478;2.4405088;3.110756;-0.10902095;-0.29440072;28;0.3074131159201623;0.42070653957883675;1.3685380284427997;7.0;35.0
773;v_Future Force - What You Want (Richie Jones Club Mix).wav;4;v_Future Force - What You Want (Richie Jones Club Mix).wav;part_25;0.21852112;0.06911581;0.23044406;2489.5221466466546;3231.127062106192;4476.214599609375;33.86181640625;-214.52348;156.41907;-28.476343;22.00985;-4.3686175;18.462492;-14.608075;-0.73488915;-9.447427;1.8927406;-8.516031;6.844387;-8.117173;2.4346614;-5.897608;-3.232708;-2.9994404;-1.5441936;-7.3033166;-7.1643248;28;0.10437967163480265;0.24039852322110458;2.3031163008655224;6.0;35.0
775;v_Future Force - What You Want (Richie Jones Club Mix).wav;4;v_Future Force - What You Want (Richie Jones Club Mix).wav;part_27;0.38975525;0.0975267;0.36619127;3381.717206896968;4257.905509011009;8645.5810546875;36.143798828125;-252.59006;107.416534;0.28645208;30.38478;-17.792938;34.003075;4.6162;19.314722;-1.6794627;12.45498;9.748152;16.813875;9.76111;14.573331;13.344058;13.877367;6.171727;3.0535603;-3.8144298;-8.572356;28;0.44525678518226075;0.5050364330517692;1.1342588139224836;13.0;35.0
781;v_Future Force - What You Want (Richie Jones Club Mix).wav;4;v_Future Force - What You Want (Richie Jones Club Mix).wav;part_33;0.3556137;0.087481566;0.46470436;4040.1753578179305;4379.980960854013;9353.485107421877;62.2978515625;-239.88295;92.16107;-13.7397585;42.45257;-9.976502;33.82943;3.398167;23.837212;3.0817614;15.292833;6.695059;10.23009;2.1704404;4.9964657;1.857366;0.48549354;0.103561185;2.9918535;2.4525454;-0.54294175;28;0.6926346706344991;0.7003446078378966;1.0111313186161108;17.0;35.0
782;v_Future Force - What You Want (Richie Jones Club Mix).wav;4;v_Future Force - What You Want (Richie Jones Club Mix).wav;part_34;0.14059448;0.019644987;0.23718806;2734.689976898386;3434.914982315859;5033.38623046875;48.540283203125;-422.95895;130.58174;-39.643826;-4.160868;-14.24734;6.4241138;-3.2181582;4.304943;-1.4655399;3.4656653;-3.0712883;2.5540137;-3.0075989;-0.0040107304;-1.2625675;-0.28483674;-0.8735632;3.2701275;2.8061728;4.252294;28;0.12131464402770897;0.31311883411067;2.5810472974651915;5.0;35.0
784;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_1;0.33398438;0.10768762;0.5428611;3969.171994156425;4143.375436761429;8852.838134765625;57.2646484375;-249.94565;82.81986;-24.470963;47.570896;-13.200963;26.945574;3.8063395;19.834303;4.3909507;14.457567;8.169139;10.29152;4.3291035;5.962612;4.605575;3.6563382;3.9400005;8.775606;8.048874;5.1279936;29;0.8415871019273821;1.0;1.1882311381790722;4.0;20.0
785;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_2;0.34705353;0.10746032;0.5302521;3904.7304670351514;4127.992840026463;8895.904541015625;55.3756103515625;-239.49245;93.0669;-20.4553;45.174786;-17.585566;25.043364;3.827565;22.014753;5.769799;15.282139;7.9538283;8.296803;4.0243316;5.221963;5.3417845;3.735536;3.6268992;6.462626;5.931744;2.4106853;29;0.8045164093013718;0.9603208009655121;1.1936621675615517;3.0;20.0
786;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_3;0.35047913;0.1084736;0.5272964;3839.5027271208255;4138.659265428143;8632.122802734375;55.136474609375;-237.7759;96.051834;-20.144129;45.09519;-18.84313;24.27086;3.6190388;22.39636;5.925911;15.420144;7.681152;7.820912;3.5241973;4.85309;5.03962;3.3420868;3.2683682;6.169231;5.8901086;2.476446;29;0.7958265967710602;0.9201574995937182;1.1562286348899506;5.0;20.0
787;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_4;0.35954285;0.113649845;0.4714251;3578.5448988685466;3999.547685469391;8013.043212890625;51.6783447265625;-216.90591;104.88474;-25.018454;40.92215;-25.32073;21.506868;3.9922917;23.339863;5.912938;12.011793;1.4839305;5.5767937;8.467377;9.414618;4.270115;-0.13992797;1.0789042;8.32648;5.7757087;2.2113702;29;0.6315639439900613;0.759475435257419;1.2025313390426395;2.0;20.0
788;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_5;0.2902069;0.08840884;0.25660878;2399.9737479050946;3343.9211928623627;5455.975341796875;32.1279296875;-309.72034;121.84239;-10.345701;38.245266;-2.9647834;29.513895;18.833239;24.632603;16.369339;13.712776;5.007908;2.5059686;15.381155;12.511993;1.2957264;-7.765185;-4.1765103;10.43249;6.4216175;2.6491268;29;0.0;0.03378252628310522;inf;1.0;20.0
789;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_6;0.42619324;0.12072533;0.4516933;3404.9713047967416;3988.2196039474393;7961.90185546875;39.798828125;-240.04108;88.64825;-21.43655;57.607716;-7.180492;34.8234;14.731869;25.849894;10.598124;14.023513;4.65203;8.597788;12.0418415;11.567131;3.5851104;-2.4884837;-1.0552621;8.924398;7.3387833;4.77493;29;0.5735520879540624;0.6525993028320454;1.1378204639790521;6.0;20.0
790;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_7;0.41288757;0.12246886;0.45898217;3391.478447332536;3976.4128252441697;7816.552734375;41.8297119140625;-228.50877;95.00476;-19.949642;60.62928;-3.157899;29.214645;9.08408;21.739;8.012486;14.468708;9.709973;11.3247;5.018099;4.5626864;3.145851;2.666064;1.973759;5.994049;5.2588964;3.048398;29;0.5949815002279104;0.6442912164041952;1.0828760493517806;7.0;20.0
791;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_8;0.41518402;0.12113611;0.4703988;3305.1283863418357;4054.575165394012;7945.751953125;36.8367919921875;-225.11438;104.95121;-12.496927;54.063576;-11.857324;28.741716;8.152176;23.339502;8.317382;14.59368;8.537192;7.9957542;3.6246083;4.751701;5.1060266;2.9701452;3.0512238;5.5467134;4.2534404;1.0959113;29;0.6285466030556436;0.5911220658618417;0.9404586119599332;9.0;20.0
792;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_9;0.4255371;0.118486226;0.44785357;3099.7255824197464;3863.985845531997;7318.597412109375;35.785888671875;-209.40984;118.590836;-18.451263;50.421658;-11.348963;27.106092;7.099083;20.22608;6.786432;10.707385;3.8612309;5.008216;6.4935856;6.349209;2.658658;-0.6110681;-0.002247494;4.583899;2.3642225;0.36052635;29;0.5622632109141011;0.4646474290375402;0.8263877486882668;11.0;20.0
794;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_11;0.4186554;0.120625675;0.46428096;3206.3120174091428;3863.216123873037;7375.1220703125;38.114013671875;-237.43898;102.3032;-18.79851;57.67722;-3.8542647;27.929459;10.777376;20.753181;6.4668584;13.860149;10.850801;9.247989;4.196323;4.958598;3.232557;1.5227835;1.8309474;5.646219;4.7571144;2.6209004;29;0.6105600405863668;0.5302769160663257;0.8685090422181261;10.0;20.0
795;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_12;0.33364868;0.10034275;0.420287;3122.304690631422;3712.351885367229;6992.90771484375;42.0537109375;-249.95421;107.953514;-26.01502;41.816677;-6.0682173;25.013027;7.5551147;16.59573;10.03651;14.02271;8.21476;7.299281;4.6158504;5.486226;3.741783;2.2231095;1.8552175;6.618182;5.3908625;3.1524382;29;0.48121698653283407;0.4785502797112412;0.9944584108703093;8.0;20.0
797;v_Future Force - What You Want (Richie Jones Dub).wav;3;v_Future Force - What You Want (Richie Jones Dub).wav;part_14;0.42681122;0.12375322;0.4799595;3088.978505515201;3841.112602738922;7248.614501953125;34.420166015625;-204.40816;119.92644;-20.75445;52.70962;-10.989659;27.666077;8.205009;20.440145;7.3328447;10.558943;3.1451263;4.532963;6.493125;6.666318;2.926817;-0.69771665;-0.25341135;4.4706435;2.0494833;0.44430372;29;0.6566552374429461;0.4580300283863749;0.6975197977099378;12.0;20.0
807;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_4;0.45516968;0.1348907;0.33292812;3145.841971978516;4033.144081562152;7453.179931640625;36.87451171875;-173.77708;113.87582;-23.309093;25.173513;-13.33773;46.22981;15.578764;29.852211;-2.9442053;16.831234;0.69049156;15.4587;1.6724823;4.415954;-2.3938553;-0.37762302;3.492745;7.258754;1.1138507;-0.15377662;30;0.3804375956384257;0.5612111204424624;1.475172608797178;15.0;27.0
808;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_5;0.48191833;0.13791835;0.33255678;3225.871088194595;3969.237212661634;7337.43896484375;39.4532470703125;-147.28984;115.436905;-31.441547;23.687244;-10.942151;39.684147;5.7456756;25.236298;8.0436325;20.243809;0.40631863;16.690983;-3.2159615;7.1424046;2.4295785;2.1190753;-1.0659988;0.8183565;-3.3394046;1.0516136;30;0.3796916912429048;0.5815052978844188;1.5315196810888478;13.0;27.0
809;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_6;0.2735138;0.05362708;0.1435316;4876.184891117191;4649.356894801839;10672.393798828123;84.690185546875;-240.16957;75.28202;-33.311783;-8.269237;-50.095448;19.864985;-8.210157;17.896141;-3.814523;20.553596;-2.2752967;13.599198;-2.3908162;-0.30492315;-0.50470036;-1.730947;-3.571157;2.1582515;0.4953323;1.3870068;30;0.0;1.0;inf;1.0;27.0
810;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_7;0.37419128;0.098587945;0.24545914;4259.474028150894;4609.518360773798;9323.876953125;55.1522216796875;-179.14912;98.5872;-19.252197;-0.037204802;-40.044037;30.919983;-8.355049;15.959968;8.683878;15.640075;-0.91444045;22.096848;-0.06570929;6.7634892;-3.6423762;2.1257107;0.123589516;3.035333;5.3922586;9.8610325;30;0.20474013063671637;0.8436114220026137;4.1204009169042095;3.0;27.0
811;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_8;0.46679688;0.13775118;0.36311692;3499.408732779128;4143.321583931493;8244.525146484375;41.4805908203125;-137.64789;117.09641;-24.70232;18.945084;-20.430765;36.607494;3.1763175;22.714334;7.2295947;13.649205;1.2067015;19.613436;2.4492316;7.2462487;-8.616211;-0.92723644;2.3662581;2.0821533;0.5503365;7.3778114;30;0.44107732907813896;0.6508703210000687;1.4756376673459994;14.0;27.0
812;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_9;0.3397751;0.090590775;0.29577357;4070.4254667047817;4403.256355779404;9113.92822265625;60.06689453125;-207.22066;85.09671;-35.935387;3.1769052;-27.653452;37.223335;0.74724036;21.971846;6.1959195;21.414248;2.7695806;20.521616;1.2592602;4.9178586;3.641714;5.0464954;3.0001667;5.6886635;2.8027155;4.030286;30;0.30580587764789624;0.7956715567068979;2.601884446521434;5.0;27.0
813;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_10;0.19067383;0.03574828;0.34730446;4212.968701870532;4021.519238365296;8365.6494140625;85.6024169921875;-259.8001;91.19395;-56.913696;-0.6841822;-21.697565;13.789876;-14.413286;3.1408632;0.4144183;6.5787554;-3.2644188;12.320031;-9.125157;2.0118408;-2.4963195;1.0434598;-0.73362935;0.49472487;-0.5434261;-2.1032314;30;0.4093151073460354;0.8318183723207765;2.0322200607600744;10.0;27.0
814;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_11;0.27140808;0.09275125;0.31718695;2941.2115007768352;4341.9420581653485;8010.3515625;26.4224853515625;-244.81374;106.5607;10.378379;44.40082;-2.870029;46.654602;-0.6203816;26.446293;1.9638005;20.6146;-4.837119;16.135649;1.4473594;-1.6209024;-2.4092543;-4.100617;0.37848768;5.673654;-1.7045087;-2.2361023;30;0.34881857292704904;0.5093199177283717;1.46012843712565;16.0;27.0
815;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_12;0.31027222;0.10029356;0.24447176;2909.2410006417613;4088.558030883207;7294.37255859375;25.5135498046875;-215.70177;118.4094;-2.7463815;36.80755;-6.720736;41.670677;-3.7512376;20.072224;0.2836355;23.043432;0.2676626;17.919544;4.815245;3.69026;-1.018395;-3.03567;-2.879072;-0.025818963;-4.101811;-2.4958398;30;0.20275679708242791;0.5012126808460164;2.4719895365197324;7.0;27.0
816;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_13;0.34842682;0.10843005;0.31444713;3095.128818826812;3969.0818071530703;7323.980712890625;32.513671875;-191.77016;116.242294;-21.996368;30.144384;-9.587938;35.569405;-3.2468257;21.7855;3.2938542;22.584593;2.3769925;15.446123;5.6165586;7.066151;1.6394535;-0.8510906;0.87969714;1.6019328;-3.0093443;-0.42118216;30;0.34331514269885866;0.5483510292985967;1.5972235450726586;12.0;27.0
819;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_16;0.41487122;0.11401491;0.25883484;3138.550893771736;3724.482456206849;6847.55859375;43.17236328125;-143.05026;123.26792;-42.223278;10.188634;-23.888765;31.20098;3.845967;23.831505;3.8842583;8.135596;-0.49601078;15.179488;6.632821;7.1624756;-6.083701;-0.88902885;-3.976923;-2.8221793;-3.9316113;5.549465;30;0.2316076736516614;0.5593622129214538;2.4151281522853867;9.0;27.0
820;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_17;0.18858337;0.05124072;0.20288892;3748.808146495858;4264.638694830452;9011.6455078125;58.595703125;-234.50375;111.12548;-24.865746;14.257146;-24.16239;30.726906;-8.610209;17.642466;1.1503962;15.996823;-3.5631542;13.5014715;2.9360423;0.29499263;-0.5651498;-2.5838313;0.46797055;4.1887727;-1.5286592;-0.22195333;30;0.11923004764998131;0.7141142526489146;5.989381592342478;2.0;27.0
822;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_19;0.1321106;0.0337492;0.20055708;2745.1379072703885;3609.822809238706;6080.438232421875;32.6458740234375;-296.20782;138.72034;-8.328259;-5.177081;-15.080566;23.685974;2.023191;6.810574;-0.546325;3.1789281;-2.5452025;-1.9306355;-8.210674;3.3518133;1.2227386;2.5575233;-0.23504128;1.8383062;-4.6592755;-0.43904898;30;0.11454611996739503;0.45959861020376835;4.012345510564573;4.0;27.0
823;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_20;0.24737549;0.056621023;0.24780115;3072.97162001086;3760.643533251658;6998.291015625;49.2264404296875;-236.0943;126.90054;-27.193151;6.905449;-20.377405;24.011837;-1.7085117;9.830634;2.5709796;5.0505514;-4.873259;4.938646;-7.26189;3.9230592;1.8139676;2.333343;0.85627097;3.0361636;-4.1067963;-0.40677884;30;0.20944448662679027;0.542732297696294;2.591294268172312;6.0;27.0
824;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_21;0.26597595;0.059557028;0.2796399;3543.799720463397;4035.671292158988;7945.751953125;67.881591796875;-194.73795;109.462105;-33.68003;10.195337;-27.974174;26.378628;-7.36985;14.906227;2.493675;16.048594;-3.1545408;8.618007;-1.7742237;3.6799161;2.558;1.7420732;0.045047484;3.2366483;-2.5444949;2.0273762;30;0.2733984468058523;0.662127206287367;2.4218396776685482;8.0;27.0
825;v_Future Force - What You Want (Rim Job Dub).wav;2;v_Future Force - What You Want (Rim Job Dub).wav;part_22;0.45256805;0.12632513;0.3124162;3205.0586937159483;3710.240276981881;6815.2587890625;46.6124267578125;-150.00786;123.751144;-38.55522;19.985332;-19.749613;28.687557;2.9688969;17.576336;3.770604;18.023037;0.5892933;8.067325;2.5723746;7.301773;-0.5786058;0.5192083;0.7156009;3.9963348;-3.236993;0.80919576;30;0.3392356478585629;0.576227588389274;1.6986056507525997;11.0;27.0
831;v_PSB - Before (12RDJD 6431 A).wav;2;v_PSB - Before (12RDJD 6431 A).wav;part_1;0.3380127;0.08671829;0.64948153;5555.399791596976;4541.346833499754;11148.81591796875;103.772705078125;-238.19006;43.94306;-22.796934;49.519398;-14.973902;30.802347;-6.463585;27.068441;0.44766662;19.705389;6.07735;14.578025;1.8927572;8.208124;4.070176;7.442709;5.686443;8.611939;2.7396138;1.5950373;31;0.9104349376153821;1.0;1.0983761262712604;11.0;30.0
832;v_PSB - Before (12RDJD 6431 A).wav;2;v_PSB - Before (12RDJD 6431 A).wav;part_2;0.33746338;0.09053687;0.5329815;5129.255110090152;4582.8288710320185;10745.068359375;87.217529296875;-202.97531;69.1909;-21.616901;43.332443;-21.027782;25.63985;-12.215665;21.066141;-6.1897163;13.103721;1.2815038;11.704726;-0.9560571;5.533922;2.8009098;7.757674;6.0861945;8.051885;2.6249843;1.6355834;31;0.6281208242057851;0.8550617526450577;1.3613013924927955;3.0;30.0
833;v_PSB - Before (12RDJD 6431 A).wav;2;v_PSB - Before (12RDJD 6431 A).wav;part_3;0.380661;0.0977984;0.45567554;4785.709353415645;4593.525871944541;10583.5693359375;76.7705078125;-184.10849;84.75854;-18.98696;36.920685;-29.421858;19.192404;-15.696143;19.511335;-9.007378;9.1283045;-1.1397979;12.27523;-0.33964616;6.268732;2.9093256;8.050803;5.7589793;7.9805155;2.6372082;1.1771921;31;0.4407855629300775;0.7382166481078719;1.6747750157710506;2.0;30.0
834;v_PSB - Before (12RDJD 6431 A).wav;2;v_PSB - Before (12RDJD 6431 A).wav;part_4;0.1949768;0.050612718;0.3219419;3524.9467251276683;4097.571310217418;8392.56591796875;51.769775390625;-206.33199;123.75651;-21.760279;23.762882;-26.930367;11.618714;-17.33585;12.5317335;-10.599838;0.47773862;-3.564141;7.458606;-3.6069863;0.726355;-0.39535236;4.996412;1.545585;2.248529;0.31167698;-2.9854155;31;0.11670930295282064;0.3094122218070738;2.651135890445277;1.0;30.0
836;v_PSB - Before (12RDJD 6431 A).wav;2;v_PSB - Before (12RDJD 6431 A).wav;part_6;0.19604492;0.049916163;0.37964898;3427.1598885556223;3908.8703351999775;7698.1201171875;53.641845703125;-194.88289;135.43042;-28.706186;26.585657;-21.44877;12.120901;-17.714989;9.365874;-11.15111;2.8570423;-4.0240707;4.4046497;-4.0477743;-0.15488808;-1.3950831;0.6672789;-1.6090839;-1.4992747;-2.3802285;-4.6439843;31;0.25655066717956543;0.27615344064143443;1.0764089747938508;13.0;30.0
